movie_id,title,genres,year,original_language,budget,overview,popularity,revenue,tagline,tmdb_vote_avg,tmdb_vote_count,tmdb_id
3509,black and white,drama,1999,en,10000000,"Rich Bower is an up-and-coming star in the hip-hop world. Everyone wants to be around him, including Raven and her fellow upper-class white high school friends. The growing appeal of black culture among white teens fascinates documentary filmmaker Sam Donager, who sets out to chronicle it with her husband, Terry. But before Bower was a rapper, he was a gangster, and his criminal past comes back to haunt him and all those around him.",8,5241315,What happens when you mix it up?,4,53,6521
3510,frequency,drama thriller,2000,en,31000000,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",15,68106245,The future is listening.,7,1317,6521
3511,ready to rumble,comedy,2000,en,24000000,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,7,12372410,They're headed to the big time...face first.,5,125,6521
3512,return to me,drama romance,2000,en,24000000,"It took a lot of cajoling to get Bob, a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress. Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.",10,36609995,A comedy straight from the heart,6,295,6521
3513,rules of engagement,drama thriller,2000,en,60000000,"Part war movie, part courtroom thriller, this gripping drama finds a war hero put on trial for a rescue mission gone terribly wrong with only his doubtful friend and fellow marine to represent him.",14,71000000,A hero should never have to stand alone.,6,533,6521
3514,joe gould's secret,drama,2000,en,0,"Around 1940, New Yorker staff writer Joe Mitchell meets Joe Gould, a Greenwich Village character who cadges meals, drinks, and contributions to the Joe Gould Fund and who is writing a voluminous Oral History of the World, a record of 20,000 conversations he's overheard. Mitchell is fascinated with this Harvard grad and writes a 1942 piece about him, ""Professor Seagull,"" bringing Gould some celebrity and an invitation to join the Greenwich Village Ravens, a poetry club he's often crashed. Gould's touchy, querulous personality and his frequent dropping in on Mitchell for hours of chat lead to a breakup, but the two Joes stay in touch until Gould's death and Mitchell's unveiling of the secret.",2,0,,6,12,6521
3515,me myself i,comedy,2000,en,0,"Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?",2,369975,I deserve the best and I accept the best.,5,22,6521
3516,"bell, book and candle",comedy romance,1958,en,0,"A modern-day witch likes her neighbor but despises his fiancee, so she enchants him to love her instead... only to fall in love with him for real.",11,0,Getting here is half the fun...,6,155,6521
3517,"bells, the",crime drama,1926,en,0,"A kindly Alsatian innkeeper named Mathias murders and robs a rich Polish merchant staying at his inn, but the ghost of his victim will not let him rest.  Meanwhile, a mysterious Mesmerist has come to town, claiming he has made many criminals confess their crimes...",0,0,,6,11,6521
3518,"end of violence, the",drama thriller,1997,en,5000000,"Mike Max is a Hollywood producer who became powerful and rich thanks to brutal and bloody action films. His ignored wife Paige is close to leaving him. Suddenly Mike is kidnapped by two bandits, but escapes and hides out with his Mexican gardener's family for a while. At the same time, surveillance expert Ray Bering is looking for what happens in the city, but it is not clear what he wants. The police investigation for Max's disappearance is led by detective Doc Block, who falls in love with actress Cat who is playing in ongoing Max's production.",4,0,Nothing Lasts Forever,5,50,46625
3519,force 10 from navarone,action war,1978,en,5000000,"World War II, 1943. Mallory and Miller, the heroes who destroyed the guns of Navarone, are sent to Yugoslavia in search of a ghost from the past.",14,7230000,Explosive high adventure!,6,215,6521
3520,how to stuff a wild bikini,comedy,1965,en,0,"When he's stationed in Tahiti, a sailor hires a witch doctor to keep an eye on his girlfriend.",3,0,It's a Beginner's Course in 'Boy-Girlsmanship',6,13,6521
3521,mystery train,comedy crime drama,1989,en,2800000,"In Memphis, Tennessee, over the course of a single night, the Arcade Hotel, run by an eccentric night clerk and a clueless bellboy, is visited by a young Japanese couple traveling in search of the roots of rock; an Italian woman in mourning who stumbles upon a fleeing charlatan girl; and a comical trio of accidental thieves looking for a place to hide.",9,1544973,,7,295,6521
3522,sacco and vanzetti (sacco e vanzetti),drama,1971,it,0,"Boston, 1920. Italian immigrants Nicola Sacco and Bartolomeo Vanzetti are charged and unfairly tried for murder on the basis of their anarchic political convictions.",5,0,,7,133,48211
3523,taffin,action thriller,1988,en,0,"When a small Irish town is terrorized by a corrupt business syndicate, a lone hero wages an all out war.",3,0,He didn’t get mad… He got even.,5,30,6521
3524,arthur,comedy romance,1981,en,7000000,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.,14,95461682,"Not everyone who drinks is a poet, some of us drink because we're not.",6,318,6521
3525,bachelor party,comedy,1984,en,6000000,"On the eve of his wedding to his longtime girlfriend, unassuming nice guy Rick is dragged out for a night of debauchery by his friends.",24,38435947,A man's tradition every woman should know about.,6,510,6521
3526,parenthood,comedy drama,1989,en,20000000,"The story of the Buckman family and friends, attempting to bring up their children. They suffer/enjoy all the events that occur: estranged relatives, the 'black sheep' of the family, the eccentrics, the skeletons in the closet, and the rebellious teenagers.",12,126297830,"A comedy about life, love and the gentle art of raising children.",6,477,6521
3527,predator,action sci-fi thriller,1987,en,15000000,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,59,98267558,Soon the hunt will begin.,7,6035,6521
3528,"prince of tides, the",drama romance,1991,en,30000000,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,12,74787599,"A story about the memories that haunt us, and the truth that sets us free.",6,209,10333
3529,"postman always rings twice, the",crime thriller,1981,en,12000000,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.,16,12376625,You Will Feel The Heat,6,357,11027
3530,smoking/no smoking,comedy,1993,fr,0,"""Smoking"" and ""No Smoking"" are two segments of the film which are based on closely connected plays. The original plays covered eight separate stories, which have been pared down to three each for these movies. At a certain point in the story of each segment, the five female characters (all played by Sabine Azema) and the four male characters (all played by Pierre Arditi) have their lives skillfully recapped in terms of ""what might have happened"" if they had made or failed to make certain choices. For example, ""No Smoking"" focuses chiefly on the relationship between the mild-mannered Miles Coombes and his infinitely more aggressive and ambitious wife, Rowena.",3,0,,6,52,6521
3531,all the vermeers in new york,comedy drama romance,1990,en,0,"A parable of the missteps of life enacted in the hothouse world of late 1980’s New York, in which the art market and the stock market each boomed, and in process spawned a smorgasbord of “yuppie” delusions which still persist. Anna, a French actress studying in New York, crosses paths with a successful stock-broker, Mark, standing before a Vermeer portrait at the Metropolitan, thence ensues a peculiar romance of missed meanings and connections, with tangential asides to the steaming arts world and stock market, loft-mate conflicts, and, perhaps, love. Wrapped up in their blindered worlds, Anna and Mark deflect away from their chances, leaving at the conclusion the wistful face of Vermeer’s portrait enigmatically asking questions. All the Vermeers in New York is a comedy of manners which, as gently as a Vermeer, looks beneath the skin of this time and place, and of these characters.",2,0,,5,17,6521
