movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
3816,"official story, the (la historia oficial)",drama,1985,7,9380,0,112,0,en,"Champions of Europe is a celebration of 50 years of outstanding football competition as told by the clubs and players who made the contest so unforgettable. Featuring all the most memorable players, goals and performances from every European Cup final ever played, it also contains extended highlights and exclusive behind-the-scenes footage from the thrilling Liverpool v AC Milan final in Istanbul 2005. As the only official UEFA history of the competition, the DVD also offers unparallelled access to the big-name players with Cruyff, Beckenbauer, Zidane, Beckham, Eusebio, Charlton, Maldini, Gerrard and many more sharing their memories of the games and performances that made them legends.",0,0,,0,0
3817,"other side of sunday, the (søndagsengler)",comedy drama,1996,6,1230,0,103,0,no,"The Other Side of Sunday, also known in Norwegian as ""Søndagsengler"", is a movie that criticizes the small, and often tight, church community. We follow the Preacher's Daughter, Maria, on her journey to liberate herself from the stiff church community and her father.",2,0,,8,6
3818,pot o' gold,comedy musical,1941,6,1730,0,86,0,en,"Jimmy, the owner of a failed music shop, goes to work with his uncle, the owner of a food factory. Before he gets there, he befriends an Irish family who happens to be his uncle's worst enemy because of their love for music and in-house band who constantly practices. Soon, Jimmy finds himself trying to help the band by getting them gigs and trying to reconcile the family with his uncle.",2,0,It's the prize romantic laugh of the year... more fun than winning the POT O' GOLD!,11,6
3819,tampopo,comedy,1986,7,18177,0,114,0,ja,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are vignettes about the importance of food to different aspects of human life.",10,0,The first Japanese Noodle Western.,216,7
3820,thomas and the magic railroad,children's,2000,4,4276,0,85,19000000,en,"Mr. Conductor's supply of magic gold dust, which allows him to travel between Shining Time and Thomas's island, is critically low. Unfortunately, he doesn't know how to get more. Meanwhile, Thomas is fending off attacks by the nasty diesel engines. Getting more gold dust will require help from Mr. C's slacker cousin, his new friend Lily and her morose grandfather, plus the secret engine.",9,19748009,Little Engines CAN Do Big Things...,52,5
3821,nutty professor ii: the klumps,comedy,2000,4,50527,0,106,84000000,en,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",17,123307945,The Klumps are back!,1038,5
3822,"girl on the bridge, the (la fille sur le pont)",drama romance,1999,7,13702,0,90,0,en,"In the increasing public discourse on mental health, Leanne Pooley’s inspiring and fearless documentary tracks an extraordinary young woman’s journey from suicide survivor to advocate for those struggling. The fact it leaves you hopeful and with tangible advice makes it vital viewing.",1,0,,1,6
3823,wonderland,drama,1999,7,4096,0,108,5000000,en,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",89,431020,Their idea of fun is killer!,482,6
3824,autumn in new york,drama romance,2000,5,26251,0,103,65000000,en,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",11,0,He fell in love for the first time. She fell in love forever.,558,6
3825,coyote ugly,drama,2000,5,112548,0,100,45000000,en,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",20,113916474,This party never ends.,1684,6
3826,hollow man,horror sci-fi thriller,2000,5,129479,0,112,95000000,en,"Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is – no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",26,190213455,What would you do if you knew you couldn't be seen?,1972,5
3827,space cowboys,action sci-fi,2000,6,79876,0,130,65000000,en,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",15,128884132,Space will never be the same.,1057,6
3828,better living,comedy,1998,3,147,0,95,5000000,en,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",12,75143,Happiness has no formula,215,6
3829,mad about mambo,comedy romance,2000,5,2016,0,92,0,en,High school student tries to improve soccer skills by practicing dance and falls for his dance partner.,4,0,Fall in love... With the beat,22,5
3830,psycho beach party,comedy horror thriller,2000,6,6030,0,95,1500000,en,"Spoof of 1960's Beach Party/Gidget surfing movies mixed with slasher horror films. A not-so-innocent girl in 1960's Malibu becomes the first girl surfer at Malibu Beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. During her ""episodes"" several beach goers are found murdered.",8,268117,Party till you drop. Dead.,64,5
3831,saving grace,comedy,2000,6,18379,0,93,10000000,en,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her house, she decides to use her talent for horticulture and hatches a plan to grow potent marijuana which can be sold at an astronomical price, thus solving her financial crisis.",11,26330482,,338,6
3832,"black sabbath (tre volti della paura, i)",horror,1963,7,11750,0,92,0,en,"The story of how the classic album ""Paranoid"" was made, with stories from band members to those who were influenced by its content, form and vitality.  Paranoid is the second studio album by English rock band Black Sabbath. Released in September 1970, it was the band's only LP to top the UK Albums Chart until the release of 13 in 2013. Paranoid contains several of the band's signature songs, including ""Iron Man"", ""War Pigs"" and the title track, which was the band's only Top 20 hit, reaching number 4 in the UK charts. It is often regarded as one of the most quintessential and influential albums in heavy metal history.",3,0,,14,6
3833,"brain that wouldn't die, the",horror sci-fi,1962,4,6889,0,82,62000,en,"Dr. Bill Cortner and his fiancée, Jan Compton, are driving to his lab when they get into a horrible car accident. Compton is decapitated. But Cortner is not fazed by this seemingly insurmountable hurdle. His expertise is in transplants, and he is excited to perform the first head transplant. Keeping Compton's head alive in his lab, Cortner plans the groundbreaking yet unorthodox surgery. First, however, he needs a body.",8,0,Alive... without a body... fed by an unspeakable horror from hell!,91,4
3834,bronco billy,adventure drama romance,1980,6,11716,0,116,6500000,en,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",11,24265583,The most outrageous of 'em all.,187,6
3835,"crush, the",thriller,1993,5,19660,0,89,6000000,en,A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.,23,13609396,He thought it was just a crush. He was dead wrong.,355,6
